KID,API,LEASE_NAME,WELL_NAME,ORIG_OPERATOR,CURR_OPERATOR,FIELD_NAME,TOWNSHIP,TOWNSHIP_DIR,RANGE,RANGE_DIR,SECTION,SPOT,SUBDIVISION_4_SMALLEST,SUBDIVISION_3,SUBDIVISION_2,SUBDIVISION_1_LARGEST,FEET_NORTH,FEET_EAST,REFERENCE_CORNER,NAD27_LONGITUDE,NAD27_LATITUDE,COUNTY,PERMIT_DATE,SPUD_DATE,COMPLETION_DATE,PLUG_DATE,WELL_TYPE,STATUS,TOTAL_DEPTH,ELEVATION,ELEVATION_REFERENCE,PRODUCING_FORMATION
"1045368921","15-185-19224-0001","Volker, W. C.","3","Stanolind Oil and Gas Co.","","Zenith-Peace Creek","24","S","11","W","23"," "," ","SE","NE","NE","","","","-98.4912398","37.9521346","Stafford","","08/16/1940","08/22/1940","","OIL","Recompleted","3815","1802","DF"," "
"1045368922","15-185-19224-0002","Volker, W. C.","3","Stanolind Oil and Gas Co.","","Zenith-Peace Creek","24","S","11","W","23"," "," ","SE","NE","NE","","","","-98.4912398","37.9521346","Stafford","","08/10/1942","08/12/1942","08/12/1949","OIL-P&A","Plugged and Abandoned","3815","1802","DF"," "
"1002939129","15-155-00141","TRETBAR","1","ARMER M B","","Zenith-Peace Creek","22","S","10","W","34"," "," ","SE","SE","SE","330","-330","SE","-98.4002785","38.086818","Reno","","04/01/1953","04/06/1953","04/06/1953","D&A","Plugged and Abandoned","3730","1757","KB"," "
"1001276232","15-155-02244","SNOWBARGER 'B'","3","REPUBLIC NATURAL GAS CO","","Zenith-Peace Creek","23","S","10","W","21"," "," ","NW","NW","NE","","","","-98.4253678","38.0413509","Reno","","09/04/1941","09/28/1941","11/17/1951","OIL-P&A","Plugged and Abandoned","3783","1778","DF"," "
"1001276220","15-155-02233","KREIE 'B'","1","CITIES SERVICE CO","","Zenith-Peace Creek","23","S","10","W","21"," "," ","NE","NW","SE","2310","-1650","SE","-98.4230322","38.0341592","Reno","","07/31/1941","08/19/1941","08/22/1954","OIL-P&A","Plugged and Abandoned","3794","1788","DF"," "
"1001276221","15-155-02234","KREIE 'B'","2","CITIES SERVICE CO","","Zenith-Peace Creek","23","S","10","W","21"," "," ","SW","NW","SE","1650","-2310","SE","-98.4253184","38.0323328","Reno","","11/08/1941","11/28/1941","05/08/1957","OIL-P&A","Plugged and Abandoned","3778","1788","DF"," "
"1001320215","15-185-10147","Volker, M.","1","Gulf Oil Corp.","","Zenith-Peace Creek","24","S","11","W","2","C"," ","S2","SW","NW","2970","-4620","SE","-98.5062812","37.9921489","Stafford","","12/16/1940","04/23/1941","04/23/1941","D&A","Plugged and Abandoned","3770","1809","DF"," "
"1001320222","15-185-10134","A. C. Brown","3","Shell Oil Co.","","Zenith-Peace Creek","24","S","11","W","2","C"," ","NE","NW","SW","2310","-4290","SE","-98.5051264","37.9903415","Stafford","","10/20/1940","11/16/1940","10/06/1947","OIL-P&A","Plugged and Abandoned","3752","1809","DF"," "
"1001320232","15-185-10139","McNickle, L.","3","Skelly Oil Co.","","Zenith-Peace Creek","24","S","11","W","2","C"," ","S2","NW","SE","1650","-1980","SE","-98.4970997","37.9885684","Stafford","","08/22/1940","09/25/1940","08/11/1945","OIL-P&A","Plugged and Abandoned","3750","1806","DF"," "
"1001320236","15-185-10140","Volker, M.","2","Gulf Oil Corp.","","Zenith-Peace Creek","24","S","11","W","2","C"," ","S2","SE","NW","2970","-3300","SE","-98.5017","37.9921717","Stafford","","02/06/1941","03/14/1941","09/09/1943","O&G-P&A","Plugged and Abandoned","3731","1809","DF"," "
