"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1002911149","06762","3000","3715"
"1006040538","69332","3000","3770"
"1006040680","71288","3600","3680"
"1006040789","71774","3000","3710"
"1006040791","A0005","3600","3728"
"1002910388","34733","1250","3000"
"1001217904","10927","3200","3659"
"1006039203","40639","3000","3627"
"1006042508","J9944","2250","3685"
"1001215773","39595","3120","3645"
"1001208698","63762","2650","3662"
"1002911429","42948","3200","3500"
"1002911150","05098","3000","3730"
"1001218779","56523","3648","3915"
"1002911337","39592","3100","3663"
"1002911448","40448","3000","3630"
"1006039333","55607","3000","3620"
"1006039355","41811","3000","3672"
"1006040839","A0480","3300","3643"
"1001217464","09584","2900","3708"
"1002910566","14843","3000","3780"
"1002910417","03990","3200","3756"
"1001218780","01684","150","1400"
"1001218780","02672","2725","3786"
"1006039357","54309","3000","3700"
"1006039487","66966","3000","3715"
"1002911126","61143","3050","3783"
"1001217465","40656","3540","3765"
"1006041021","A1503","3000","3742"
"1006040803","A0080","3000","3697"
"1006040927","A1567","3000","3730"
"1001218782","56847","2100","3900"
"1006039359","41856","3450","3755"
"1001215559","05586","2900","3348"
"1001215574","04935","2900","3300"
"1001215577","04948","3000","3374"
"1001215578","06331","2700","3360"
"1001215579","05662","3000","3360"
"1002910197","30159","3350","3380"
"1001215580","01593","1275","2800"
"1001215581","08348","1090","1750"
"1001215582","06333","2950","3391"
"1001215584","01312","1140","3418"
"1001216705","36089","3250","3426"
"1001216708","07809","2800","3460"
"1001218369","01171","0","1200"
"1001216707","49682","3000","3540"
"1006044521","B3638","2700","3520"
"1001216765","20422","2700","3403"
"1001216766","15206","2700","3380"
"1001215587","36195","3300","3326"
"1001215588","01237","2080","3329"
"1002910705","06333","570","1400"
"1001215592","04848","2750","3370"
"1001215594","04823","2750","3050"
"1001215596","06337","3100","3372"
"1001218373","18091","3452","3520"
"1001215600","30332","3000","3382"
"1001215602","04851","2980","3430"
"1001215604","06338","2940","3396"
"1001218374","06335","3000","3750"
"1001216837","11222","3400","3855"
"1006042418","J7363","3000","3480"
"1001215606","06335","2850","3358"
"1001218382","04942","3250","3333"
"1001219084","32875","2800","3155"
"1001215611","06338","2750","3050"
"1001215609","31537","2750","3350"
"1001218384","06321","2800","3361"
"1001218387","09229","2800","3391"
"1006042900","F5608","2750","2950"
"1001215615","44591","2800","3382"
"1001215616","04076","2900","3356"
"1001215618","G1234","2800","3343"
"1001215619","14375","3386","3397"
"1006043638","F7473","2800","3333"
"1035181893","30799","2800","3400"
"1001215622","06340","2745","3000"
"1001215622","06341","3000","3336"
"1001215623","06341","2750","3353"
"1001217594","34275","2750","3885"
"1001218648","C1355","3180","3550"
"1006042210","F7930","2750","3497"
"1001216684","06342","3000","3698"
"1001218390","47453","1540","3200"
"1002910586","12750","2800","3525"
"1001215635","13885","2800","3570"
"1001215637","15552","2900","3565"
"1002909157","08968","3100","3672"
"1002909803","59840","3250","3800"
"1001217255","16110","3100","3725"
"1002909803","50940","3100","3790"
"1002909862","06592","3300","3701"
"1006048466","65307","3100","3710"
"1001217669","44116","2600","3477"
"1001217762","04380","3050","3692"
"1001217132","12526","3100","3400"
"1001218667","55475","3650","3718"
"1001217935","12308","3060","3450"
"1001218666","06596","450","3671"
"1001215817","55015","3000","3300"
"1001215818","66296","3100","3677"
"1001217135","66407","3100","4067"
"1001217417","06598","400","2000"
"1001215822","08759","3100","3669"
"1001217133","09119","3100","3685"
"1001215821","09125","3550","3720"
"1001217137","10499","3050","3725"
"1001216772","16723","2900","3540"
"1001216771","48405","2800","3470"
"1001216615","12687","1250","3548"
"1001215625","17949","2700","3520"
"1001216581","18005","2800","3895"
"1002909917","17806","2800","3595"
"1001218649","02245","2189","3419"
"1002910694","01781","3100","3407"
"1001218391","06923","3000","3561"
"1001216650","06316","3020","3451"
"1001215628","12385","3150","3408"
"1001218209","11434","2800","3425"
"1001216417","14908","2950","3670"
"1031535518","17594","3700","3901"
"1001215629","14765","2950","3620"
"1001218208","17181","2800","3525"
"1006048328","61979","2800","3452"
"1002909577","06343","2775","3690"
"1001218396","03577","2900","3250"
"1007451099","05080","3250","3400"
"1001218652","56130","3299","3420"
"1001218396","00032","3250","3441"
"1001218398","00771","3300","3412"
"1001218401","06346","200","1400"
"1001218403","31001","2900","3389"
"1001218682","40983","2600","2900"
"1001216423","01220","1140","3200"
"1001216424","00207","3200","3444"
"1001218395","12954","2900","3335"
"1001218409","01095","2505","3375"
"1001216546","54707","3000","3357"
"1001216548","54791","3359","3871"
"1001218651","06353","105","2150"
"1001218415","27989","2700","3367"
"1006044277","B3794","2800","3730"
"1001218443","00873","1460","3190"
"1001218444","01353","3000","3488"
"1001218447","01262","1180","3150"
"1001218447","01632","3150","3450"
"1001218450","01260","1170","3050"
"1001218420","06357","2600","3408"
"1001218458","03743","1100","3200"
"1001218460","03400","3374","3377"
"1001218591","03574","3200","3415"
"1001218462","26331","3260","3441"
"1001218653","47350","3100","3433"
"1001218430","61586","2800","3465"
"1001218431","43458","2900","3474"
"1001218432","48378","3200","3404"
"1006041918","J7489","2730","3402"
"1001218439","61595","1800","2670"
"1001218440","61587","2100","3384"
"1001218441","F3401","2800","3100"
"1001218441","42591","3100","3434"
"1001218451","06360","1700","3432"
"1001218654","06362","1500","3427"
"1001218454","01313","1140","3000"
"1001218454","07705","3000","3390"
"1001218455","03400","3360","3375"
"1006470422","01468","1120","3000"
"1006470422","09723","3000","3373"
"1001218424","52412","3382","3479"
"1001216446","30024","3250","3416"
"1001216447","48984","2850","3439"
"1001216448","48962","2900","3441"
"1001216449","48980","2800","3398"
"1001216450","48999","2500","2950"
"1044026267","E3900","2900","3030"
"1044026267","E3901","3030","3680"
"1001218670","03664","10","1300"
"1001218670","03665","1300","2950"
"1001218670","03668","2950","3697"
"1001217141","08446","3100","3720"
"1001218670","55708","10","2120"
"1001218670","55709","2120","3698"
"1001217166","09428","2900","3950"
"1001217166","09413","3950","4176"
"1001217420","08965","3000","3736"
"1001215839","08605","3425","3641"
"1001217937","14495","3000","3644"
"1002910784","62155","3000","3725"
"1002909151","08878","3000","3730"
"1006048690","39192","3100","3695"
"1002911029","06602","2900","3740"
"1002909372","09399","3200","3715"
"1001218084","08093","3100","3683"
"1001216453","48979","2900","3490"
"1001216455","06361","2950","3666"
"1001216456","50752","2900","3550"
"1001216457","52436","2800","3486"
"1001216468","06352","1107","3405"
"1001216460","02891","3355","3388"
"1001218592","05089","3250","3422"
"1001218656","48115","3366","3460"
"1001218492","54238","2725","3388"
"1001218470","05067","3250","3390"
"1001218471","40941","2800","3600"
"1001218472","01031","2750","3387"
"1001218474","35373","2750","3025"
"1001218475","05344","2750","3399"
"1001218477","03225","3250","3437"
"1001218497","04953","3300","3409"
"1001218499","04952","3350","3431"
