"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1001276247","49395","3000","3788"
"1001276302","54648","3550","4046"
"1006117610","B1756","3000","3785"
"1002939265","30468","1330","3350"
"1001276262","49412","3200","3797"
"1001276257","26455","3510","3780"
"1001276257","27641","3780","3858"
"1032491828","01353","3200","3805"
"1001276263","49252","3000","3300"
"1006116889","J7313","3550","3740"
"1006116455","A2567","1500","3325"
"1001276267","54918","3500","3740"
"1001276272","28196","3600","3730"
"1001276270","28167","3550","3841"
"1001276285","55366","3100","3600"
"1001276284","55376","3300","3729"
"1001276282","05791","2600","3737"
"1002939532","36440","400","3719"
"1001276274","37105","300","2320"
"1001276274","37107","3670","3721"
"1001276281","C1410","3480","3733"
"1001276277","34408","420","3717"
"1001276278","03511","400","3725"
"1006117318","F2540","0","3915"
"1001276288","B3564","3500","3750"
"1001276293","A6301","3300","3585"
"1001276299","22015","3000","3715"
"1001276300","49566","3515","3691"
"1001276289","17942","3000","3500"
"1001276289","49607","3500","3693"
"1001276290","B5779","3500","3678"
"1001276296","49511","2400","3350"
"1001276296","49512","3350","3730"
"1001276297","49594","3000","3730"
"1001276303","49637","3000","3730"
"1002939294","67613","400","2400"
"1002939294","67614","2400","3720"
"1002939294","02057","3720","3826"
"1001276295","44669","3000","3826"
"1001276287","49620","3400","3460"
"1001276304","C1503","3200","3804"
"1006149980","J7185","3000","3865"
"1001319777","B1453","3175","3710"
"1001319779","B0102","3275","3750"
"1001319784","27568","3550","3733"
"1001319772","28302","3550","3752"
"1001319783","00057","3250","3707"
"1001275586","33605","3150","3681"
"1001275588","54409","3480","3854"
"1002939581","35597","3000","3706"
"1001275597","49254","3100","3730"
"1001275598","49277","2300","3550"
"1001275599","49331","3000","3730"
"1001275600","50530","3100","3721"
"1002939072","35141","480","2800"
"1001275601","02086","3150","3723"
"1002939150","21330","3000","3750"
"1001276116","07895","3000","3730"
"1002939129","08988","3600","3730"
"1002939208","23731","3500","3722"
"1001275646","44567","200","2600"
"1001275646","44568","2600","3724"
"1001275644","F0470","2900","3750"
"1001275649","28023","2100","3686"
"1001275648","04981","3200","3696"
"1001275645","30490","3100","3719"
"1002939567","26885","3000","3749"
"1002939568","50651","3100","3743"
"1001276068","50435","3000","3737"
"1001320343","28076","3400","3716"
"1002939131","39359","2600","3325"
"1001276725","32244","3715","3780"
"1001276720","68341","2770","3595"
"1001276723","28445","3675","3782"
"1001276718","J9907","1980","3080"
"1001276718","C2490","3804","3849"
"1001276727","25890","3600","3719"
"1001276729","A7388","3100","3300"
"1001276730","49450","2270","2470"
"1001276731","49487","3000","3731"
"1001276733","49549","3000","3736"
"1001276740","55367","1200","3735"
"1001276741","55366","3100","3726"
"1001276739","54531","3500","3709"
"1001276737","50193","2705","3758"
"1001276734","04969","3700","3719"
"1006117666","C0568","3500","3820"
"1006117112","F9964","2800","3410"
"1001276748","49999","1330","3100"
"1001276748","50000","3100","3884"
"1001276754","00505","400","3500"
"1001276754","00586","3500","3773"
"1001276755","10140","3480","3787"
"1001276758","38296","3200","3650"
"1001276759","28832","3650","3703"
"1001276747","A8637","3200","3766"
"1001276760","36617","3741","3777"
"1006117622","38213","3150","3925"
"1001276761","01944","3000","3909"
"1001276774","54924","3540","3650"
"1001276770","67802","2600","3806"
"1001276772","49203","3500","3798"
"1001276769","49176","3500","3848"
"1006117770","C8440","2800","3860"
"1006117949","D0685","2200","3857"
"1006117890","D0502","3000","3500"
"1006118179","D2920","3000","3760"
"1002949930","F2050","3000","3280"
"1006118108","D1879","3100","3510"
"1006118112","D1971","3330","3770"
"1006153529","D0923","3100","3900"
"1006153553","F0941","3100","3960"
"1006153591","D1311","3100","3894"
"1006118083","D1411","3000","3800"
"1006118092","D1545","3100","3820"
"1006118122","D2398","3700","3754"
"1006118136","D2401","3100","3840"
"1001276145","49645","3010","3765"
"1006153813","D4478","3000","3900"
"1006153817","D4477","3000","3810"
"1033828293","D8762","3110","3771"
"1006118177","D3742","2650","3900"
"1006153815","D4476","3000","3825"
"1038337493","E0063","1800","3700"
"1038218754","D7541","983","3400"
"1038218754","D7546","3400","3770"
"1001276722","28200","3600","3864"
"1001320346","05024","3500","3756"
"1044150060","E5041","3000","3792"
"1001276743","05960","3739","3768"
"1001320517","29956","3700","3827"
"1044834333","E8591","3420","4075"
"1001320268","26357","3200","3793"
"1006118108","C5808","3510","3850"
"1046516471","F2587","3530","3940"
"1001320284","F2174","3725","3829"
"1046843709","F3942","2400","3550"
"1046843709","F3944","3550","3860"
"1001320470","26661","3650","3810"
"1001320447","38455","3650","3788"
"1006116871","F0609","3570","3764"
"1002939131","26510","3475","3510"
"1001320269","B0989","2100","2600"
"1001320217","01667","3355","3765"
"1001276156","49025","3000","3745"
"1001320394","A9665","3805","4104"
"1001320476","04992","3290","3797"
"1001319773","03881","3300","3770"
"1006116857","J9776","3300","3680"
"1001276204","49344","3200","3778"
"1001276106","49346","3500","3721"
"1001276179","49347","2050","3450"
"1001276167","49348","160","1500"
"1001276179","49348","3450","3789"
"1001276167","49349","1500","3400"
"1001276293","49333","3585","3795"
"1006117913","J8516","3100","3880"
"1001276720","68342","3595","3718"
"1002939582","A7108","2900","3500"
"1001320209","54816","3200","3760"
"1001275590","62842","3100","3691"
"1001320559","C1624","400","800"
"1001320279","50194","3100","3767"
"1001320294","B0303","3320","3817"
"1001274073","63737","3200","3755"
"1006117704","C4783","2700","3825"
"1006117640","C0121","3000","3850"
"1006117644","C0122","3000","3950"
"1001320206","B1763","266","3200"
"1001320475","58841","500","3650"
"1001320475","58842","3650","3838"
"1001276256","00826","3300","3792"
"1001276118","C5989","3100","3500"
"1001276129","49268","3000","3300"
"1001276186","49269","3000","3600"
"1001276225","49272","3500","3790"
"1001276201","49273","3000","3796"
"1001276158","49274","2100","3450"
"1006117565","B9102","3000","3746"
"1001276206","54441","3300","3768"
"1028016441","53458","3725","3860"
"1001320575","01359","280","1500"
"1001320575","01360","1500","2950"
"1002939129","08909","2800","3600"
"1001276234","49217","3620","3784"
"1001276148","49221","3515","3760"
"1001276194","49255","3000","3791"
"1001276196","49410","3000","3789"
"1001276109","49422","3000","3500"
"1006117519","B7847","319","3950"
"1001276202","65430","2200","3776"
"1001276191","49203","3500","3774"
"1001276773","49206","3610","3781"
"1001320536","04955","3600","3803"
"1001320365","04956","3200","3735"
"1001320233","04957","3000","3550"
"1001276199","03995","3350","3771"
"1006148828","67166","2800","3875"
"1030565095","B8699","3810","4053"
"1001276220","49150","2250","2600"
"1001276128","49246","3300","3738"
"1001276130","49249","3500","3732"
"1001276187","49249","2100","3100"
"1001276154","49250","2750","3350"
"1001276154","49251","3350","4042"
"1001320334","06934","500","3754"
"1001320337","29907","3650","3762"
"1006154196","C8001","1700","2800"
"1001320504","25342","3600","3801"
"1001276264","49263","2500","2700"
"1001276264","49264","2700","3300"
"1001276150","49265","3225","3762"
"1001276263","49253","3300","3815"
"1041109010","49258","3000","3400"
"1041109010","49259","3400","4000"
"1001320530","07705","3200","3830"
"1001320201","07706","470","3675"
"1001320371","36044","480","3736"
"1001320435","36059","1500","1860"
"1001320555","35903","3100","3800"
"1002950268","53692","2800","3750"
"1006154192","53693","3600","3870"
"1001276121","49371","3010","3730"
"1001276121","49372","3730","3761"
"1001276108","49373","3000","3300"
"1001276104","49375","3700","3714"
"1001276244","49375","3000","3450"
"1001276258","49375","3200","3810"
"1001276105","49376","3000","3732"
"1001276244","49376","3450","3819"
"1001276727","C1172","3300","3600"
"1001320263","49626","1970","3250"
"1001276147","49609","3000","3150"
"1006116920","J9483","2900","3670"
"1001276266","02079","2700","3812"
"1001276124","02084","3200","3715"
"1001320520","02475","3700","3831"
"1001320228","02475","3200","3758"
"1001320247","02478","3700","3773"
"1001320520","B0184","2460","3700"
"1001320235","58490","1890","3340"
"1006117789","C8948","2800","3815"
"1001320298","30252","500","3810"
"1001276248","49377","3000","3785"
"1001276172","49380","2640","3500"
"1001276155","49381","3050","3764"
"1001276172","49381","3500","3775"
"1001276238","49382","3000","3788"
"1001276273","25112","3600","3750"
"1001320279","25571","3600","3767"
"1001320263","25571","3700","3805"
"1001276729","26250","3300","3728"
"1001320574","07001","3400","3812"
"1001276726","23739","3600","3730"
"1001320249","00227","3600","3735"
"1002939558","49431","3000","3765"
"1001320369","04991","3300","3773"
"1001320369","04991","3300","3753"
"1001320296","04983","3600","3805"
"1001320354","25952","3768","3795"
"1001320544","47200","3000","3400"
"1001320544","47201","3400","3879"
"1001320519","24862","3507","3889"
"1001276120","01169","3100","3565"
"1001320303","05317","3150","3821"
"1001320456","A7424","3350","3776"
"1001320541","B0120","3300","3600"
"1006813286","34892","450","3827"
"1001320299","34893","500","3820"
"1001320224","02503","3600","3751"
"1001276185","49366","3000","3764"
"1002939468","54648","3200","3747"
"1001320468","05623","265","1690"
"1001320468","05625","3120","3819"
"1001320243","29848","3600","3760"
"1001320457","05024","3700","3815"
"1001320199","31442","3600","3764"
"1001320499","02838","3350","3700"
"1001320499","02859","3700","3802"
"1001276753","35419","2000","3738"
"1001320237","02740","3300","3730"
"1006117650","C0013","1500","1900"
"1001320229","48938","1840","3150"
"1001276127","49290","3000","3787"
"1001276237","49290","1900","2200"
"1001276237","49291","2200","3400"
"1001276224","49278","2900","3779"
"1001275598","49278","3550","3720"
"1001276223","49287","3500","3797"
"1002939150","B0339","250","1350"
"1002939150","B0340","1350","3000"
"1001320290","28926","500","3791"
"1001276751","49237","3640","3726"
"1001276164","49238","3000","3700"
"1001276164","49239","3700","3763"
"1001276193","49228","3000","3775"
"1001276157","49229","2200","3600"
"1001276157","49230","3600","3760"
"1001276259","49231","2100","2300"
"1001276259","49232","2300","3600"
"1001276259","49233","3600","3791"
"1001320502","38042","400","3813"
"1001276739","55375","2690","3720"
"1001276769","49174","2300","2500"
"1001276769","49175","2500","3500"
"1036918994","29887","3600","3780"
"1001320545","01007","300","3807"
"1006117650","C0307","3615","3830"
"1001276730","49451","2600","3743"
"1001320306","A7338","3300","3420"
"1001275594","50891","3000","3728"
"1006116889","J7312","3000","3550"
"1001320509","28238","3700","3805"
"1001320234","02519","103","3300"
"1001320241","02509","2500","3733"
"1001319775","49687","3260","3743"
"1002949930","B0251","3280","3650"
"1006154234","53387","2470","3690"
"1001276718","J9906","180","1980"
"1001320282","29778","3700","3789"
"1001320520","B0136","450","2460"
"1005740357","07521","3100","3880"
"1002939070","33334","220","2500"
"1006116869","J9020","1400","2400"
"1006116869","J9021","2400","3670"
"1006154188","53344","1920","3480"
"1006154188","53345","3480","3845"
"1001320284","C1510","3400","3725"
"1006152732","C8004","3000","3805"
"1006152656","C8004","3200","3800"
"1001276264","C1376","3300","3809"
"1032491840","D9001","2480","3785"
"1006153819","D4472","3000","3825"
"1006153821","D4474","3000","3890"
"1006116223","67575","3200","3715"
"1044237187","E6026","2600","2950"
"1044237187","E6028","2950","3810"
"1001275596","24792","3500","3713"
"1006152454","F0151","3700","3830"
"1001276730","43143","2470","2600"
"1001320519","40857","3300","3889"
"1001320252","43189","3675","3855"
"1001320376","40961","2790","3752"
"1001320388","40967","240","600"
"1001320388","40969","3100","3738"
"1036121122","40981","2800","3781"
"1001320360","40985","2940","3685"
"1001320360","40986","3685","3780"
"1001320364","41021","3500","3753"
"1001320254","44170","2490","3751"
"1005784114","44273","3550","3870"
"1001320235","44383","3340","3947"
"1001320507","25743","450","1940"
"1002939582","44707","3500","3673"
"1002939535","44752","3500","3811"
"1001320363","44758","3300","3753"
"1001320223","25451","3600","3730"
"1002949625","42471","2500","3785"
"1002948250","39664","3000","4050"
"1001320248","26113","3350","3841"
"1001276740","26124","3600","3736"
"1001320289","26173","500","3784"
"1001320418","36988","480","3807"
"1006152112","37019","3050","3839"
"1006117585","37082","1500","3950"
"1001276274","37106","2320","3670"
"1001320424","30719","3250","3786"
"1001320367","29933","3500","3753"
"1001276285","37565","3600","3707"
"1001320253","26927","2500","3751"
"1001320381","29973","3600","3749"
"1001320577","37739","3500","3811"
"1001320420","37747","450","3750"
"1001320333","37768","3160","3739"
"1001320339","30535","460","3814"
"1001320495","37835","400","3835"
"1001320291","37849","500","3796"
"1001276220","28798","3500","3794"
"1001320352","37957","460","3739"
"1001320412","38027","3600","3781"
"1002948842","32716","500","3780"
"1001276132","32734","3000","3716"
"1001320454","32793","500","3833"
"1001320350","32877","510","2100"
"1001320409","38101","3330","3756"
"1001320453","38101","490","3778"
"1001320324","38103","450","3726"
"1001320357","38120","2950","3765"
"1001276723","38180","3550","3675"
"1006152250","38183","2190","3840"
"1001276245","38308","3000","3801"
"1001276202","35429","600","2200"
"1001320415","29551","3350","3795"
"1001276279","32906","3200","3530"
"1001276279","32907","3530","3720"
"1001320419","32966","3300","3811"
"1001320554","38363","470","3810"
"1001320331","38480","470","3765"
"1001320425","34133","2500","3762"
"1002939265","29758","3350","4010"
"1001275652","29810","3200","3702"
"1001320432","29872","3500","3600"
"1002939070","33335","2500","3964"
"1001320311","38494","500","3781"
"1002939091","38683","3550","3775"
"1001320220","34341","260","2500"
"1001320220","34342","2500","3763"
"1001320310","27587","500","3400"
"1001276719","27618","3595","3717"
"1032491836","27619","3784","4628"
"1001320355","38822","3791","3823"
"1006116084","34498","2700","3774"
"1001320372","27644","480","3300"
"1001320273","27922","3300","3779"
"1001320317","34696","500","3784"
"1001320386","34697","450","3724"
"1001320327","34701","450","3694"
"1001276243","28027","3600","3786"
"1001320225","33946","1700","3760"
"1001320497","34848","2800","3813"
"1001320504","34925","460","3801"
"1001276275","36725","280","3690"
"1002948191","36727","3650","3800"
"1001320503","34928","460","3821"
"1001320297","34930","3400","3812"
"1001320494","34930","500","3835"
"1001320317","28508","3750","3782"
"1001320260","25874","3600","3801"
"1001320314","35130","2100","3768"
"1037335394","35133","400","3400"
"1037335394","35134","3400","3747"
"1002939072","35142","2800","3725"
"1001319783","26040","3550","3707"
"1001320507","28566","1940","3460"
"1001276240","28663","3600","3805"
"1002939073","49142","2710","3781"
"1001276223","49163","340","500"
"1001276223","49164","500","1900"
"1001276223","49165","1900","3400"
"1001276219","49166","3200","3807"
"1001276243","49181","3000","3500"
"1001276243","49182","3500","3600"
"1001276240","49193","2200","2500"
"1001276222","49196","3000","3400"
"1001276227","49197","355","600"
"1001276222","49197","3400","3781"
"1001276227","49199","1600","2500"
"1001276227","49200","2500","3500"
"1001276227","49201","3500","3753"
"1002939173","49240","2810","3650"
"1001276242","49309","2450","3600"
"1001276242","49310","3600","3779"
"1001276133","49311","3150","3719"
"1001276152","49320","3000","3759"
"1001276167","49350","3400","3742"
"1001276736","49357","3500","3758"
"1001276168","49389","3000","3757"
"1001276246","49390","2220","3600"
"1001276246","49391","3600","3786"
"1001276113","49392","2700","3500"
"1001276113","49393","3500","3745"
"1001276170","49396","3500","3752"
"1001276114","49397","3000","3739"
"1001320581","35900","3903","3988"
"1001320439","35901","450","3777"
"1001320557","35904","460","3750"
"1001320421","35905","3150","3774"
"1001320438","35906","470","3770"
"1001320567","35914","457","3600"
"1001320337","35920","450","3350"
"1001320510","35921","480","3500"
"1006813279","35935","500","3300"
"1006813279","35936","3300","3800"
"1001320552","35943","460","3200"
"1001320580","35943","400","3801"
"1001320552","35944","3200","3812"
"1001276109","49423","3500","3743"
"1001275590","49538","3600","3691"
"1001276742","49541","3000","3719"
"1002939521","49563","3100","3736"
"1001320373","36045","480","3811"
"1001320440","36046","470","3770"
"1001320332","36057","3100","3805"
"1001320435","36061","3600","3827"
"1001320277","49600","3700","3784"
"1001276291","49608","3000","3820"
"1001276147","49610","3150","3754"
"1001320280","49665","3000","3776"
"1001276771","49666","3600","3750"
"1001276271","49701","3600","3680"
"1001276268","49736","300","3785"
"1001276268","49737","3785","3848"
"1001320566","36242","500","3813"
"1001320355","38049","250","900"
"1001320355","38051","900","2200"
"1001320486","38065","3500","3818"
"1001276750","36617","3250","3700"
"1001320579","38336","500","3680"
"1001320579","38337","3680","3812"
"1001320449","38397","455","3777"
"1001276774","29426","3650","3806"
"1002939131","39360","3325","4040"
"1001320269","34397","2600","3770"
"1001320506","34450","290","3820"
"1001320250","34718","3000","3798"
"1001320301","34739","410","3826"
"1001320312","34743","1800","3820"
"1001320285","34746","1710","3815"
"1006152170","37341","2080","4075"
"1001320313","34921","2500","3782"
"1001276119","35088","1270","3300"
"1001276119","35089","3300","3761"
"1001276215","24700","3675","3810"
"1001276757","24765","3600","3775"
"1002949459","37628","3400","4010"
"1001320570","35713","500","3500"
"1001320570","35714","3500","3805"
"1001276120","32841","260","700"
"1001320577","32953","3300","3500"
"1001320441","33048","470","3400"
"1001320441","33049","3400","3765"
"1001316751","33049","450","3811"
"1001320198","25250","3300","3740"
"1001320549","35828","2900","3819"
"1001276064","35845","0","2400"
"1001276064","35846","2400","3935"
"1001320532","48747","3250","3888"
"1001320252","36559","3300","3855"
"1001320252","36559","3300","3855"
"1041109010","25747","4000","4487"
"1002939266","35630","3250","3816"
"1001320229","48937","1540","1840"
"1001320550","35788","490","3810"
"1001320447","35808","450","3788"
"1001320541","30416","3600","3815"
"1001320271","03253","3655","3778"
"1001320472","09268","3350","3812"
"1001320305","03430","3300","3812"
"1001320236","07034","3300","3731"
"1001320364","07130","3753","3799"
"1001320381","07131","3300","3761"
"1001276175","07400","3200","3770"
"1001320578","05573","800","2100"
"1001320578","05575","3400","3812"
"1001276173","04163","3350","3650"
"1001275651","04226","3220","3688"
"1002939568","50651","3100","3743"
"1006813408","04742","2500","3810"
"1001320233","04958","3550","3738"
"1001320245","04959","3692","3770"
"1001320199","04974","3300","3766"
"1001320240","04975","3600","3771"
"1001276110","04976","3100","3699"
"1001320203","04980","3600","3706"
"1001276728","04999","3200","3734"
"1001320288","05004","450","3450"
"1001320315","05006","3650","3790"
"1001276255","05013","3300","3793"
"1001276111","05015","3500","3732"
"1001319776","05015","3670","3714"
"1001319778","05015","3275","3725"
"1036977096","10327","2500","3825"
"1005740297","10328","2500","3821"
"1001320293","10582","1600","3450"
"1001320293","10583","3450","3999"
"1001320219","05335","2815","3766"
"1001320416","05339","3350","3788"
"1001320443","05362","3350","3810"
"1006118027","10041","3000","3710"
"1001276181","02783","3200","3767"
"1001320561","02960","3000","3785"
"1001320408","09135","3370","3793"
"1002939221","16024","3595","3767"
"1001320306","54909","3600","3821"
