KID,API,LEASE_NAME,WELL_NAME,ORIG_OPERATOR,CURR_OPERATOR,FIELD_NAME,TOWNSHIP,TOWNSHIP_DIR,RANGE,RANGE_DIR,SECTION,SPOT,SUBDIVISION_4_SMALLEST,SUBDIVISION_3,SUBDIVISION_2,SUBDIVISION_1_LARGEST,FEET_NORTH,FEET_EAST,REFERENCE_CORNER,NAD27_LONGITUDE,NAD27_LATITUDE,COUNTY,PERMIT_DATE,SPUD_DATE,COMPLETION_DATE,PLUG_DATE,WELL_TYPE,STATUS,TOTAL_DEPTH,ELEVATION,ELEVATION_REFERENCE,PRODUCING_FORMATION
"1002892806","15-015-22917","DICKMAN","15","James F. Hawkins & Wright Oil Co.","Hawkins Oil, LLC","El Dorado","25","S","4","E","36"," "," "," ","S2","SE","490","-1347","SE","-96.93664","37.82604","Butler","","08/11/1986","08/23/1986","","SWD","Authorized Injection Well","2831","1408","GL"," "
"1002891512","15-015-21564","HILL","18","SUERTE OIL CO","SLO Oil, LLC","El Dorado","25","S","5","E","34"," ","NW","SW","NW","SW","1845","330","SW","-96.8758342","37.8298297","Butler","","11/05/1980","05/08/1981","","OIL","Producing","2470","1367","GL"," "
"1002891309","15-015-21345","STOKES","122-A","CITIES SERVICE CO","OXY USA Inc.","El Dorado","25","S","5","E","33"," "," ","NW","SE","NE","-1330","-660","NE","-96.8792193","37.8355788","Butler","","03/22/1980","05/05/1980","04/08/1992","OIL-P&A","Plugged and Abandoned","2150","1366","KB"," "
"1002893636","15-015-30328","WILSON","396-W","CITIES SERVICE CO","","El Dorado","25","S","5","E","9"," ","W2","W2","SW","NW","-1965","100","NW","-96.8950717","37.8917594","Butler","","02/16/1966","03/04/1966","12/01/1968","INJ-P&A"," ","570","1330","GL"," "
"1002893244","15-015-23365","WEST KOOGLER","E-2","DUNNE EQUITIES","Vess Oil Corporation","El Dorado","26","S","5","E","30"," ","E2","E2","NE","NE","4620","-320","SE","-96.9174186","37.7646821","Butler","10/01/1993","10/18/1993","10/23/1993","11/03/2020","OIL-P&A","Plugged and Abandoned","2650","1336","GL"," "
"1002892319","15-015-22417","DELONG","2","CHURCH OIL","McPherson  Drilling Co.","El Dorado","25","S","5","E","22"," "," ","NW","NW","SE","1980","-2310","SE","-96.8666996","37.8590494","Butler","","09/13/1983","09/22/1983","04/06/1989","OIL-P&A","Plugged and Abandoned","731","1346","GL"," "
"1002890920","15-015-20935","SCHWARTZ","2","WHITE & ELLIS DRILLING, INC.","White & Ellis Drilling, Inc.","El Dorado","25","S","5","E","19"," "," ","N2","N2","NE","-330","-1320","NE","-96.9182705","37.8674717","Butler","","03/21/1977","04/20/1977","","OIL","Producing","2570","1373","KB"," "
"1002893287","15-015-23410","HAMILTON","31-A","Oxy USA, Inc.","Vess Oil Corporation","El Dorado","26","S","4","E","14"," "," ","SE","NE","NE","-990","-330","NE","-96.9536884","37.7927801","Butler","07/20/1994","07/29/1994","09/23/1994","","OIL","Recompleted","2395","1385","KB"," "
"1002891739","15-015-21802","STOWERS","6","FOUR & 7 LEASE ACCOUNT","Michael D. Traylor LLC","El Dorado","26","S","5","E","18"," ","NE","NE","NE","NE","-99","-109","NE","-96.9171667","37.7952011","Butler","","08/10/1981","10/05/1981","","OIL","Producing","2490","1366","KB"," "
"1041107153","15-015-23572-0001","Wilson","427-A","Vess Oil Corp.","Vess Oil Corporation","El Dorado","25","S","5","E","9"," ","SW","SE","NW","SE","1385","-1850","SE","-96.8833096","37.8865552","Butler","09/30/2009","11/06/2009","11/24/2009","","OIL","Approved for Plugging - CP-1 Received","2534","1373","KB"," "
"1002888210","15-015-00247","HETHERINGTON","1","MURFIN DRILLING CO","","El Dorado","26","S","4","E","15"," "," ","NE","NE","SE","-3000","-300","NE","-96.9716167","37.7874772","Butler","","01/24/1953","02/18/1953","02/28/1953","D&A","Plugged and Abandoned","2450","1332","GL"," "
"1007411555","15-015-20807-0001","GIROD 'A'","1","Hawkins Oil LLC","Hawkins Oil, LLC","El Dorado","25","S","4","E","36"," "," ","S2","NW","NE","4290","-1980","SE","-96.9388184","37.836507","Butler","","02/13/1995","02/14/1995","12/04/2015","OIL-P&A","Plugged and Abandoned","2500","1384","KB"," "
"1002889952","15-015-20610","HEGBERG","MP-1","CITIES SERVICE OIL CO","OXY USA Inc.","El Dorado","25","S","5","E","28"," "," ","S2","NE","NW","-1056","2112","NW","-96.8879215","37.8507562","Butler","","06/10/1974","08/05/1974","06/25/1992","EOR-P&A","Plugged and Abandoned","730","1402","GL"," "
