"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1006115970","15869","1708","3383"
"1001275922","01205","2960","3320"
"1001275919","B0337","2510","3200"
"1006116209","67451","2300","3599"
"1006116013","42206","2300","3601"
"1006116039","33531","1600","3425"
"1001275915","C1642","3500","3585"
"1001275916","04000","263","1990"
"1001275917","38349","750","3575"
"1001275951","04833","3000","3601"
"1006117332","B2697","2500","3375"
"1001275961","32211","3220","3589"
"1001275958","67434","2800","3804"
"1001275941","47454","2300","3326"
"1006117164","B2477","2230","3356"
"1002939175","15545","2000","3365"
"1006116365","A0064","2300","3400"
"1002939573","32594","3200","3373"
"1001275385","58504","2070","3323"
"1006117176","F7732","3100","3675"
"1001275395","32262","3100","3645"
"1001275389","46651","2400","3343"
"1001275391","16250","2300","3370"
"1002939298","11098","2590","3330"
"1001275388","27705","3200","3700"
"1002939088","12670","3250","3800"
"1001276310","02910","3200","3375"
"1001276309","02473","2200","3675"
"1001276325","03135","3460","3595"
"1001276328","B4667","3200","3480"
"1001276334","65458","3200","3373"
"1001276349","32612","3200","3596"
"1001276348","C5165","3345","3606"
"1001276346","C5070","2620","3360"
"1001276332","32296","3200","3817"
"1006116363","71881","2300","3410"
"1001276343","02739","3200","3601"
"1001276341","C5960","2500","3320"
"1001276339","31086","2990","3834"
"1001276318","44606","2900","3592"
"1001276319","44209","2300","3594"
"1001276322","44200","2300","3145"
"1001276316","27996","2300","3525"
"1001276337","09465","3250","3352"
"1002939720","40122","2300","3335"
"1006116397","A0807","2550","3160"
"1006115944","33080","1500","3428"
"1006115938","41646","2700","3440"
"1006116009","67053","1400","3430"
"1006117042","F5435","2300","3200"
"1001276354","62633","3385","3415"
"1001276352","02720","2370","3344"
"1001276353","61632","2400","3382"
"1001276364","04414","2900","3415"
"1001276365","44474","3000","3384"
"1001276390","44486","294","2035"
"1001276390","44487","2035","3200"
"1001276390","44488","3200","3950"
"1001276386","54253","720","1620"
"1001276386","54223","1620","2560"
"1001276369","61617","2500","3260"
"1001276369","61618","3260","3380"
"1001276370","54249","2800","3357"
"1001276377","61610","2500","2710"
"1001276377","61611","2710","2880"
"1001276388","04186","3100","3380"
"1001276380","44304","3000","3345"
"1001276389","44455","840","2630"
"1001276389","44456","2630","3481"
"1001276404","11387","2500","3303"
"1001276402","C5087","3140","3362"
"1001276395","07012","3150","3340"
"1001276401","26288","3270","3385"
"1001276400","54441","300","1800"
"1002939740","40097","2300","3425"
"1001276405","71339","2440","2900"
"1001276397","C6035","2400","3375"
"1001276408","C5742","3740","4598"
"1002939779","31078","3100","3360"
"1001276431","57833","280","1000"
"1001276431","57835","2100","2932"
"1002939789","67544","2500","3391"
"1001276424","54233","3170","3360"
"1001276417","54924","2500","3350"
"1001276449","29445","3250","3915"
"1001276445","44592","3250","3382"
"1001276442","05016","3250","3329"
"1001276440","01077","3245","3377"
"1001276460","45164","600","2200"
"1001276466","44589","3020","3376"
"1001276463","C5139","2500","3292"
"1001276451","32533","3250","3381"
"1001276455","44610","2600","3354"
"1001276477","30937","3250","3391"
"1001276472","13149","2030","3260"
"1044580873","18411","2400","3365"
"1001276470","36200","2500","3394"
"1006116491","A3781","2300","3355"
"1001276506","48376","3250","3385"
"1030571688","47322","550","2560"
"1001276495","47323","2560","3391"
"1001276497","47340","3200","3390"
"1027706209","48372","3000","3387"
"1001276509","C1592","3335","3390"
"1001276501","03900","3351","3353"
"1001276486","03937","2640","3387"
"1001276485","00018","2630","3385"
"1001276484","05239","2630","3360"
"1031431919","29515","3580","4600"
"1001276516","44319","2600","3376"
"1001276518","44607","2800","3370"
"1031431925","50149","3269","3287"
"1001276523","44627","2440","3389"
"1002939590","62987","3300","3368"
"1002939659","53119","2500","3360"
"1001276533","24806","2490","3340"
"1002939612","62540","2900","3697"
"1001276537","00936","200","2650"
"1001276551","02929","2900","3340"
"1001276552","02824","2895","3095"
"1001276577","62955","2800","3393"
"1002939714","53720","2300","3368"
"1001276578","44395","2200","3827"
"1001275931","44589","2520","3290"
"1006118292","D4140","2230","2800"
"1006118294","D4159","2200","3633"
"1002921147","08389","2200","3371"
"1006118087","D1424","2200","3770"
"1001276432","44592","2500","3386"
"1006118261","00223","2200","3643"
"1006118265","00223","2200","3640"
"1002939574","00871","2505","3355"
"1006353611","00901","3387","3593"
"1001276443","01032","3270","3389"
"1037343825","D9674","3300","4410"
"1036041669","D8649","3210","3650"
"1044152610","E5426","3450","3944"
"1001276314","30008","2170","2630"
"1044582940","E6587","3000","3890"
"1044582942","E7543","2500","3920"
"1044923638","E8959","3220","3385"
"1044863934","E8273","2870","3950"
"1044863933","E8296","2490","2830"
"1044939522","E8922","3520","3825"
"1001276335","25546","3205","3375"
"1044863934","E8271","2500","2870"
"1046769674","F3297","3760","3894"
"1001275870","01912","2770","2830"
"1044994271","E9596","2500","3350"
"1044994271","E9597","3350","3920"
"1045384374","65942","660","2400"
"1002921124","24736","2500","2850"
"1002921074","01651","2410","3372"
"1001275670","49030","2400","3638"
"1002921170","04158","3000","3365"
"1001275749","08436","2610","3370"
"1006115975","66606","1400","3445"
"1006116519","A4106","1340","3365"
"1002938974","54659","2600","3250"
"1001276496","54716","2870","3340"
"1006116379","A0309","2300","3420"
"1001276328","B0535","2390","3200"
"1001276311","C1029","2730","3100"
"1001239058","45925","2700","3000"
"1006115954","55546","1250","3420"
"1001275931","00983","2520","3326"
"1001276400","54442","1810","3360"
"1001276503","24868","3323","3395"
"1006116397","A0808","3160","3440"
"1001275937","01033","2600","3332"
"1001276538","01071","2500","3367"
"1002921109","09463","2500","3354"
"1001276336","65433","0","350"
"1001276336","65434","350","3368"
"1001239012","01350","3000","3362"
"1001239011","05484","3150","3370"
"1001276501","00303","1","2700"
"1006116375","A0061","2690","3573"
"1001275989","32594","3200","3375"
"1001275773","29907","3610","4420"
"1006116303","70957","1600","3415"
"1044950476","J9909","2200","3382"
"1001275901","54630","3210","3560"
"1002921086","07704","2400","3385"
"1002921086","07707","3385","3411"
"1002921023","07697","3245","3400"
"1006071580","70603","2150","3331"
"1001276498","47337","3200","3390"
"1001276447","36086","3200","3370"
"1001275747","03245","3200","3433"
"1033973824","03250","3100","3424"
"1001275990","A7129","3365","3641"
"1001275885","31253","3997","4491"
"1001275919","31253","3200","3595"
"1001276501","03900","2700","3354"
"1006116273","69522","2400","3406"
"1001276347","48339","3200","3360"
"1001276439","01077","3250","3369"
"1001276335","65457","3150","3375"
"1002939761","46022","2700","3330"
"1002921148","04397","3200","3370"
"1001275759","28174","1950","2550"
"1001275759","28225","2550","3643"
"1002921044","67688","2730","3285"
"1001276472","28236","3260","3360"
"1001276327","01178","2540","3325"
"1006071826","A6012","2400","3410"
"1001276341","C5962","3320","3361"
"1037237910","04463","3000","3377"
"1001275716","07111","2514","4509"
"1001275813","29427","3500","3621"
"1001275724","31085","3100","3373"
"1002939784","31085","3250","3380"
"1002939077","04526","2700","3360"
"1033973818","05717","2640","2900"
"1033973818","05718","2900","3615"
"1001239010","09449","2500","3368"
"1001275714","03905","2900","3818"
"1002921043","32211","3220","3350"
"1006116815","J7910","2950","3355"
"1001239085","04351","3200","3337"
"1001276437","04004","2000","3375"
"1002939750","04005","1450","3545"
"1001275915","04007","255","2205"
"1001275915","04008","2205","3500"
"1001275916","04001","1990","3323"
"1001275757","04010","275","1305"
"1001275757","04011","1305","2315"
"1001275757","04013","3345","3612"
"1034471476","65927","3600","3810"
"1002921112","45556","3105","3368"
"1002921118","45556","2700","3345"
"1002921115","45558","3075","3369"
"1002921195","45558","2755","3215"
"1006072350","C8639","1500","2110"
"1001275678","37881","3448","3665"
"1001275673","61622","2930","3631"
"1002939209","23980","160","2000"
"1001275922","01197","1500","2370"
"1001275922","01198","2370","2960"
"1006117334","B2591","2200","3383"
"1001239082","C1222","3085","3355"
"1006115964","55577","1600","3430"
"1001276329","01415","2850","3200"
"1006117698","C3047","2800","3400"
"1001276474","C9416","5000","6560"
"1006115952","55583","1200","3070"
"1006116207","67311","2500","3400"
"1001275810","45143","650","3290"
"1006117668","C0293","2300","3000"
"1006117668","C0297","3000","3400"
"1006116591","A4882","2500","3567"
"1001276344","A8745","3210","3357"
"1006117898","D0385","3300","3362"
"1001276379","55868","2500","3369"
"1006115979","66622","1400","3430"
"1006072242","B8590","2700","3425"
"1006116705","J6030","1600","2480"
"1006116213","67468","2400","3400"
"1006812133","45659","2400","3250"
"1002921115","45661","2350","3075"
"1002939088","12669","2400","3255"
"1006116017","33171","0","3425"
"1002921062","07544","3200","3350"
"1001276431","57829","2932","3190"
"1001276311","C1028","2300","2730"
"1037235470","D9563","3205","3650"
"1006116217","67579","2300","3729"
"1001275668","40371","2550","3338"
"1046769674","F3305","3040","3760"
"1001275663","40983","3060","3360"
"1001276315","44226","2300","3360"
"1001276380","44303","2500","3000"
"1002921015","44332","2050","3389"
"1001276578","44394","250","2200"
