"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1002893108","C9102","600","2569"
"1002890989","A5102","1000","1700"
"1002889711","51153","2050","2597"
"1002893155","D0323","600","2415"
"1002893158","D0368","600","2584"
"1002893152","D0303","600","2523"
"1002893125","C9387","900","2510"
"1002893180","D0690","1100","2765"
"1002893154","D0358","600","2415"
"1002892067","B1168","500","2700"
"1002891213","J7137","1500","2150"
"1002893040","C7655","1400","2355"
"1002890160","A2330","2469","2555"
"1005703424","54130","1700","2100"
"1005703424","54131","2100","2685"
"1002890059","71581","82","1490"
"1002890059","71582","1490","2675"
"1002890041","71602","1300","2200"
"1002890056","71603","1300","2530"
"1002890041","71603","2200","2397"
"1018923727","D5171","500","2300"
"1018923726","D5174","2200","2457"
"1002889831","67266","1300","2505"
"1002893083","C8734","1600","2400"
"1002893092","C8745","1100","2325"
"1002893139","C9827","1200","3083"
"1028444043","D6231","685","990"
"1028179013","D6232","700","980"
"1005461194","23375","3200","3296"
"1005461194","23373","1300","2400"
"1005461194","23374","2400","3200"
"1002891332","J9728","1500","2402"
"1002891393","J9053","1500","2150"
"1002889863","67824","2400","3260"
"1002893257","D1302","100","2466"
"1002893237","D1305","1100","2200"
"1002893256","D1310","500","1910"
"1002893255","D1272","1000","2200"
"1002893255","D1273","2200","2435"
"1002893263","D1330","840","1200"
"1002893263","D1331","1200","2797"
"1040658989","E0830","251","2020"
"1040658994","E0834","1280","2530"
"1036122190","F4035","2050","2615"
"1002893110","C9115","600","2620"
"1002891214","F0416","1500","2150"
"1038453159","F1829","600","1450"
"1002893430","42350","1720","2641"
"1037648823","42792","1500","2500"
"1037648823","42793","2500","2556"
"1037649304","42795","1640","3489"
"1006759126","34694","1502","2630"
"1002889677","35516","1980","2416"
"1006759743","05963","2515","2555"
"1002891073","04252","450","1000"
"1005704583","52091","1050","2625"
"1002888210","18162","1000","2477"
"1006759434","05378","1080","1800"
"1002889147","22351","2397","2434"
"1002888530","54783","2442","2587"
"1002889711","56025","600","2583"
"1002889761","56522","2000","2594"
"1002892246","A6742","1600","2720"
"1002889978","70935","1600","1850"
"1002889979","70940","1500","2565"
"1002889979","70941","2565","2665"
"1002891810","A8807","500","2521"
"1002890094","A0730","1350","1860"
"1002892270","A9176","1400","2486"
"1002893542","62522","200","1000"
"1002893542","62523","1000","2714"
"1002890189","A2480","1300","2440"
"1002890256","A4154","2330","2889"
"1002890935","A4648","1000","1810"
"1002890935","A4649","1810","2458"
"1002889836","67380","2010","2504"
"1002889841","67406","1300","2522"
"1002891026","A5980","1800","2506"
"1002890069","A0197","1350","2250"
"1027925771","A7003","957","1015"
"1002890078","A0428","2200","2742"
"1002890157","A2218","1340","2648"
"1002888969","A7352","800","1900"
"1002890202","A2621","250","660"
"1002890202","A2622","660","2430"
"1002890226","A3091","1300","2570"
"1002889142","23554","2000","2435"
"1002890950","A4537","500","1400"
"1002890950","A4538","1400","2150"
"1002889972","70778","1200","2600"
"1002889972","70778","1200","2600"
"1002890999","A5446","2150","2390"
"1002890057","71525","230","1990"
"1002890057","71526","1900","2515"
"1002892806","C2089","1500","2230"
"1002892806","C2090","2230","2830"
"1002892077","B3389","1600","2497"
"1002892203","B3402","1500","2570"
"1002893125","C9386","500","900"
"1022008924","D5401","600","2632"
"1002893098","C8831","550","2530"
"1002893257","D2760","2466","2474"
"1002893304","D2852","1100","2100"
"1002893303","D2857","1100","2374"
"1002893301","D2866","1100","2434"
"1002893302","D2876","1100","2466"
"1002893307","D2898","1100","2408"
"1002893305","D2905","1100","2392"
"1002893316","D2956","1100","1600"
"1002893316","D2957","1600","2459"
"1002893323","D3129","1100","2331"
"1002893337","D3445","1300","2608"
"1002893334","D3477","1100","2372"
"1002893339","D3486","1100","2461"
"1002893338","D3499","470","2405"
"1002892958","C4829","950","2556"
"1002893348","D3710","400","750"
"1002893347","D3710","300","760"
"1002893361","D3807","1300","2379"
"1002893359","D3820","500","2394"
"1002893369","D3987","1100","2354"
"1002893367","D3998","1600","2485"
"1002893377","D4040","300","1410"
"1002893377","D4041","1410","2497"
"1002893375","D4045","1100","2453"
"1002893386","D4178","300","1160"
"1002893368","D4179","310","1485"
"1002893388","D4196","1100","2628"
"1002888965","C5590","2200","2430"
"1002888965","C5620","1700","2200"
"1002893280","D1974","1600","2367"
"1002893286","B5018","1300","2462"
"1002893287","D2315","1100","2395"
"1002893275","D2325","1300","2489"
"1002893288","D2326","1100","2423"
"1002893290","D2333","1100","2300"
"1002893293","D2393","500","2395"
"1002893296","D2410","1100","2371"
"1002893295","D2415","1100","2375"
"1002893291","D2442","2120","2536"
"1002893071","C8439","500","2505"
"1002893075","C8487","550","2563"
"1035118449","C8642","1750","2410"
"1002893082","C8715","1150","2356"
"1002893113","C9087","1000","2425"
"1002893044","C9111","1600","2360"
"1002893145","D0166","1700","3030"
"1002893164","D0406","600","2405"
"1002893170","D0429","1000","2405"
"1002893187","D0791","1100","2410"
"1002893196","D0834","1100","2353"
"1002893202","D0849","1100","2381"
"1002893206","D0867","600","2400"
"1002893206","D0868","2400","2535"
"1002893203","D0902","600","2515"
"1002893218","D0927","1100","2428"
"1002893219","D0987","1100","2520"
"1002893224","D0996","1100","2395"
"1002893212","D1003","2000","2389"
"1002893221","D1012","1100","2370"
"1002893228","D1059","1100","2383"
"1002893230","D1095","2395","2433"
"1002893231","D1122","600","2399"
"1002893238","D1143","1100","2415"
"1002892615","B9355","1700","3300"
"1002893239","D1173","1600","2404"
"1002892647","B9496","1700","3162"
"1002893264","D1412","1000","2395"
"1002893254","D1418","1000","2000"
"1002893254","D1419","2000","2490"
"1002892886","C3830","500","2000"
"1002892886","C3831","2000","2712"
"1002892904","C3971","500","2610"
"1036443543","D1646","2443","2461"
"1002893271","D1888","2350","2394"
"1002893274","D1940","1000","2440"
"1002893279","D1947","1100","2381"
"1002891210","J7138","1900","2150"
"1032576612","D8351","1600","2420"
"1002891019","J5657","500","1850"
"1002891378","F9804","1600","1775"
"1036040211","D8494","287","2460"
"1002891079","J5741","2460","3578"
"1032576610","D8622","1600","2395"
"1036445844","D8894","520","1090"
"1036445869","D8915","1256","2200"
"1036282715","D8916","510","1590"
"1036445849","D8916","507","975"
"1037652177","D7311","340","1600"
"1038456808","D9783","750","1650"
"1038219324","D9964","2405","2417"
"1038456808","D9971","1650","2540"
"1002891334","F5662","1500","2150"
"1002891336","F6845","1500","2300"
"1002891212","J7240","1500","2150"
"1002891896","G2920","1500","2350"
"1002889363","49398","1800","2509"
"1045112503","F1887","2400","2874"
"1002891308","F8286","2000","2150"
"1006759745","F2462","2260","2588"
"1046464507","F2578","2120","2664"
"1044013537","F4959","1400","2250"
"1044013537","F4960","500","1400"
"1044013537","F4961","2250","2450"
"1043995023","F5005","500","1680"
"1002891111","J5906","2220","2555"
"1002891173","J8478","1600","2150"
"1002891308","J8754","1500","2000"
"1002891661","G1521","1500","2474"
"1002891112","F0872","1200","2760"
"1002891345","J9426","2000","2446"
"1044584397","E7057","2570","3170"
"1043995024","F5041","1600","2465"
"1043995024","F5083","1400","1600"
"1002891510","F5687","2100","2442"
"1002891346","F5724","1500","2378"
"1002892883","F3428","2050","2795"
"1002891510","F5689","1500","2100"
"1002891579","F5296","1500","2482"
"1002891511","F5958","1400","2442"
"1002891305","F6193","2400","2640"
"1002891333","F5724","1500","2150"
"1002891709","F7405","1400","2454"
"1018923724","D4555","2210","2550"
"1002891103","F6988","500","2000"
"1002891103","F6986","2000","2490"
"1002891291","F6694","1500","2475"
"1002891829","F8394","1500","2478"
"1002891336","F6804","2300","2434"
"1002891378","F6676","1775","2430"
"1002891650","F9001","1500","2520"
"1002891646","F9187","2400","2544"
"1002891607","F9147","1500","2150"
"1002891660","F9723","1520","2480"
"1002891609","F9719","1500","2150"
"1002892027","A6887","1600","2500"
"1002891822","G0766","1600","2400"
"1002891608","F9700","1500","2150"
"1002891895","G2929","1400","2755"
"1002891658","G0023","1500","2522"
"1002891896","G2903","2350","2620"
"1002891610","69132","1840","2150"
"1002891093","03777","1350","2140"
"1002892316","G0777","1500","2530"
"1002891884","G2727","550","2900"
"1002891884","G2706","2900","3385"
"1002888216","52701","1280","2450"
"1002891710","G0874","1500","1650"
"1002891710","G0888","1650","2575"
"1002891659","G0007","1500","2445"
"1002891580","F9246","2100","2477"
"1002891616","F9134","1500","2150"
"1053420741","G4045","1600","2600"
