KID,API,nad27_longitude,nad27_latitude,ELEVATION,ELEVATION_REFERENCE,FORMATION,TOP,BASE,SOURCE,UPDATED
"1005729955","15-065-01666","-99.6408664","39.2062524","2274","DF","Simpson Group","3811","","ACO-1","04/15/1999"
"1005729955","15-065-01666","-99.6408664","39.2062524","2274","DF","Base Morrowan Member","","3795","Drillers log","01/13/2006"
"1005729955","15-065-01666","-99.6408664","39.2062524","2274","DF","Stone Corral Formation","1740","","Drillers log","01/13/2006"
"1005729955","15-065-01666","-99.6408664","39.2062524","2274","DF","Topeka Limestone Formation","3305","","Drillers log","01/13/2006"
"1005729955","15-065-01666","-99.6408664","39.2062524","2274","DF","Heebner Shale Member","3484","","Drillers log","01/13/2006"
"1005729955","15-065-01666","-99.6408664","39.2062524","2274","DF","Lansing Group","3524","","Drillers log","01/13/2006"
"1005729955","15-065-01666","-99.6408664","39.2062524","2274","DF","Simpson Group","3811","","Drillers log","01/13/2006"
"1005729961","15-065-01671","-99.6386057","39.2117053","2270","KB","Arbuckle Group","3819","","ACO-1","04/15/1999"
"1005729961","15-065-01671","-99.6386057","39.2117053","2270","KB","Simpson Group","3815","","ACO-1","04/15/1999"
"1005729961","15-065-01671","-99.6386057","39.2117053","2270","KB","Lansing Group","3522","","ACO-1","04/15/1999"
"1005729961","15-065-01671","-99.6386057","39.2117053","2270","KB","Heebner Shale Member","3477","","ACO-1","04/15/1999"
"1005729961","15-065-01671","-99.6386057","39.2117053","2270","KB","Simpson Group","3815","","Drillers log","01/13/2006"
"1005729961","15-065-01671","-99.6386057","39.2117053","2270","KB","Arbuckle Group","3819","","Drillers log","01/13/2006"
"1005729961","15-065-01671","-99.6386057","39.2117053","2270","KB","Heebner Shale Member","3477","","Drillers log","01/13/2006"
"1005729961","15-065-01671","-99.6386057","39.2117053","2270","KB","Lansing Group","3522","","Drillers log","01/13/2006"
"1005729961","15-065-01671","-99.6386057","39.2117053","2270","KB","Base Morrowan Member","","3780","Drillers log","01/13/2006"
"1005730082","15-065-01730","-99.6409357","39.2008569","2289","KB","Lansing Group","3525","","ACO-1","04/15/1999"
"1005730082","15-065-01730","-99.6409357","39.2008569","2289","KB","Arbuckle Group","3827","","ACO-1","04/15/1999"
"1005730082","15-065-01730","-99.6409357","39.2008569","2289","KB","Heebner Shale Member","3486","","ACO-1","04/15/1999"
"1005730082","15-065-01730","-99.6409357","39.2008569","2289","KB","Heebner Shale Member","3493","","Drillers log","01/23/2006"
"1005730082","15-065-01730","-99.6409357","39.2008569","2289","KB","Lansing Group","3533","","Drillers log","01/23/2006"
"1002915145","15-065-01650","-99.6178485","39.2064031","2270","KB","Kansas City Group","","3741","ACO-1/Driller's Log","01/12/2006"
"1002915145","15-065-01650","-99.6178485","39.2064031","2270","KB","Toronto Limestone Member","3504","","ACO-1/Driller's Log","01/12/2006"
"1002915147","15-065-01703","-99.6852236","39.2169435","2269","KB","Base Morrowan Member","","3788","Drillers log","01/17/2006"
"1002915151","15-065-01740-0001","-99.6213311","39.1935991","2280","KB","Topeka Limestone Formation","3264","","ACO-1","04/15/1999"
"1002915151","15-065-01740-0001","-99.6213311","39.1935991","2280","KB","Toronto Limestone Member","3510","","ACO-1","04/15/1999"
"1002915151","15-065-01740-0001","-99.6213311","39.1935991","2280","KB","Arbuckle Group","3805","","ACO-1","04/15/1999"
"1002915151","15-065-01740-0001","-99.6213311","39.1935991","2280","KB","Heebner Shale Member","3486","","ACO-1","04/15/1999"
"1002915151","15-065-01740-0001","-99.6213311","39.1935991","2280","KB","Lansing-Kansas City","3530","3751","ACO-1/Driller's Log","09/25/2022"
"1002915155","15-065-01775","-99.6223208","39.1589086","2152","KB","Cement City Limestone Member","3576","","STRATIGRAPHY.STRATMASTER 693","06/18/2003"
"1002915155","15-065-01775","-99.6223208","39.1589086","2152","KB","Block Limestone Member","","3596","STRATIGRAPHY.STRATMASTER 693","06/18/2003"
"1002942286","15-163-01029","-99.6013459","39.1589179","2112","KB","Arbuckle Group","3428","","ACO-1","04/15/1999"
"1002942286","15-163-01029","-99.6013459","39.1589179","2112","KB","Kansas City Group","3392","","ACO-1","04/15/1999"
"1002942286","15-163-01029","-99.6013459","39.1589179","2112","KB","Stone Corral Formation","1341","","ACO-1","04/15/1999"
"1002942286","15-163-01029","-99.6013459","39.1589179","2112","KB","Topeka Limestone Formation","3137","","ACO-1","04/15/1999"
"1002942286","15-163-01029","-99.6013459","39.1589179","2112","KB","Lansing Group","3166","","ACO-1","04/15/1999"
"1002942286","15-163-01029","-99.6013459","39.1589179","2112","KB","Heebner Shale Member","3126","","ACO-1","04/15/1999"
"1005729955","15-065-01666","-99.6408664","39.2062524","2274","DF","Arbuckle Group","3841","","Drillers log","01/13/2006"
