KID,API,LEASE_NAME,WELL_NAME,ORIG_OPERATOR,CURR_OPERATOR,FIELD_NAME,TOWNSHIP,TOWNSHIP_DIR,RANGE,RANGE_DIR,SECTION,SPOT,SUBDIVISION_4_SMALLEST,SUBDIVISION_3,SUBDIVISION_2,SUBDIVISION_1_LARGEST,FEET_NORTH,FEET_EAST,REFERENCE_CORNER,NAD27_LONGITUDE,NAD27_LATITUDE,COUNTY,PERMIT_DATE,SPUD_DATE,COMPLETION_DATE,PLUG_DATE,WELL_TYPE,STATUS,TOTAL_DEPTH,ELEVATION,ELEVATION_REFERENCE,PRODUCING_FORMATION
"1006135915","15-167-21578","LUERMAN 'C'","4","VONFELDT ROY","","Hall-Gurney","15","S","12","W","17"," "," ","NW","SE","SE","990","-990","SE","-98.6738129","38.7430847","Russell","","11/11/1980","11/15/1980","11/30/1980","D&A","Plugged and Abandoned","3310","1845","KB"," "
"1002944035","15-167-20422","ANSCHUTZ","2","JAYHAWK OIL CO","","Hall-Gurney","15","S","12","W","17","C"," ","N2","S2","SW","","","","-98.6842834","38.7430123","Russell","04/27/1970","04/24/1970","04/30/1970","04/21/1971","OIL-P&A","Plugged and Abandoned","3322","1864","KB"," "
"1001296395","15-167-07127","STRECKER 'B'","2","CITIES SERVICE OIL CO.","","Hall-Gurney","14","S","14","W","36","C"," ","W2","NW","NE","4620","-2310","SE","-98.8256679","38.7966963","Russell","","09/01/1940","09/13/1940","08/01/1981","OIL-P&A","Spudded","3173","1751","DF"," "
"1001304451","15-167-08423","HILGENBERG A","1","CENTRAL PETROLEUM CO.","","Hall-Gurney","15","S","12","W","20","C"," ","S2","SE","NW","2970","-3300","SE","-98.6820596","38.7339125","Russell","","08/01/1941","09/17/1941","09/01/1949","OIL-P&A","Spudded","3299","1841","DF"," "
"1001300248","15-167-03145","KLUSENER, E. ","1","SHELL OIL CO.","Gore Oil Company","Hall-Gurney","15","S","12","W","28"," "," ","NW","SW","SE","990","-2310","SE","-98.6605011","38.7140468","Russell","","11/04/1943","12/04/1943","04/17/2000","OIL-P&A","Plugged and Abandoned","3246","1788","DF"," "
"1001304450","15-167-08422","MEIER","1","CENTRAL PETROLEUM CO.","","Hall-Gurney","15","S","12","W","20","C"," ","S2","SW","SE","330","-1980","SE","-98.6775522","38.7266907","Russell","","09/17/1941","11/12/1941","03/01/1964","OIL-P&A","Plugged and Abandoned","3334","1855","DF"," "
"1001301243","15-167-04550","HILGENBERG, EMIL ","1","SKELLY OIL CO.","","Hall-Gurney","15","S","12","W","20","C"," ","N2","SW","NW","3630","-4620","SE","-98.6866582","38.7356951","Russell","","03/23/1943","04/21/1943","04/30/1943","D&A","Spudded","3365","1861","DF"," "
"1026605387","15-167-00573-0001","ROGG, A. C. ","1","MAGNOLIA PETRO CORP","","Hall-Gurney","14","S","13","W","27"," "," "," ","W2","NE","2970","-1656","SE","-98.7492912","38.8066406","Russell","","10/30/1945","10/30/1945","","OIL","Converted to SWD Well","3174","1739","DF"," "
"1006514323","15-167-06660","REIN, GEORGE ","3","EL DORADO","","Hall-Gurney","14","S","13","W","20"," "," ","NW","NW","NW","-330","330","NW","-98.7982314","38.8265335","Russell","","11/29/1949","12/11/1949","10/09/1978","EOR-P&A","Plugged and Abandoned","3340","1803","KB"," "
"1044636422","15-009-25903","Staudinger, Raymond","1","RJM Company","RJM Company","Hall-Gurney","16","S","12","W","6"," "," ","SE","SW","NE","2970","-1650","SE","-98.688161","38.6897669","Barton","10/28/2013","10/31/2013","11/27/2013","","OIL","Producing","3400","1876","KB","Arbuckle"
"1001195226","15-009-70252","Northwest Beaver Unit","2-6","Natl. Coop. Refinery Assoc.","Manuel Corporation","Hall-Gurney","16","S","12","W","5","C"," ","SE","SW","NW","2970","990","SW","-98.6788674","38.6896139","Barton","","09/14/1951","10/10/1951","07/07/1994","OIL-P&A","Plugged and Abandoned","3273","1835","KB"," "
"1046494065","15-167-08420","ANSCHUTZ A","1","SOHIO PETROLEUM CO.","","Hall-Gurney","15","S","12","W","20"," "," ","SE","SE","SW","330","-2970","SE","-98.6810238","38.7266678","Russell","","11/21/1945","12/19/1945","","OIL"," ","3310","1862","DF"," "
"1006134664","15-167-20917","Louie 'A'","3","Mai Oil Operations, Inc.","Mai Oil Operations, Inc.","Hall-Gurney","14","S","14","W","34"," "," ","SW","NW","NW","-990","330","NW","-98.8719912","38.7954903","Russell","","06/05/1976","07/07/1976","","OIL","Producing","3240","1783","KB"," "
"1006134764","15-167-20970","Louie 'A'","7","Mai Oil Operations, Inc.","","Hall-Gurney","14","S","14","W","34"," "," ","NE","NE","NW","4950","-2970","SE","-98.8651404","38.7973653","Russell","","10/07/1976","10/13/1976","10/31/1976","D&A","Plugged and Abandoned","3263","1809","KB"," "
"1037346648","15-167-23471","Gross","6","Jason Oil Company, LLC","Jason Oil Company, LLC","Hall-Gurney","15","S","13","W","5"," ","W2","E2","E2","NE","-1320","-340","NE","-98.7815778","38.7803066","Russell","10/31/2007","11/06/2007","10/15/2008","11/06/2012","OIL-P&A","Plugged and Abandoned","3210","1722","KB","Arbuckle"
"1006134283","15-167-20718","Dumler","21","R.P. NIXON OPERATIONS","R. P. Nixon Operations, Inc","Hall-Gurney","14","S","14","W","24"," "," ","SW","SW","NW","2970","-4950","SE","-98.8347386","38.820995","Russell","","01/12/1975","04/09/1975","03/19/1997","OIL-P&A","Plugged and Abandoned","3200","1803","KB"," "
"1006135013","15-167-21100","Krug 'B'","1","Petroleum Management, Inc.","HG Oil Holdings, LLC","Hall-Gurney","14","S","14","W","28"," "," ","E2","SE","SE","660","-330","SE","-98.8743212","38.8000208","Russell","","10/28/1977","11/29/1977","","OIL","Producing","3207","1753","KB"," "
