"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1001302084","36622","2400","3260"
"1001301727","37868","2960","3325"
"1001298734","06791","2600","3300"
"1036447195","64184","2000","3261"
"1001303032","24379","2200","2375"
"1001296379","10588","2100","2300"
"1001300021","40134","2000","2878"
"1001305192","08980","2113","3105"
"1006139089","65032","2000","3195"
"1002944178","40078","2370","3100"
"1002944189","40073","2000","2400"
"1002944188","45193","2000","2390"
"1001304400","48280","2900","3257"
"1001195026","07819","2600","3295"
"1030420900","B5769","2900","3310"
"1006020923","33494","3010","3261"
"1006021088","66846","720","3275"
"1006027404","B7886","2600","3315"
"1001194961","C1937","2600","3090"
"1001195043","C2117","2600","2915"
"1001195100","G2217","2550","3050"
"1001195123","A8749","2600","3050"
"1001195241","04396","2600","3266"
"1030420951","C5623","795","2970"
"1001194994","28905","3250","3296"
"1001195017","04359","2650","3245"
"1001195000","04457","2550","3277"
"1001195404","27631","3200","3320"
"1002886790","25369","3299","3337"
"1006019647","06954","2700","3000"
"1001195428","18553","2600","3393"
"1002887098","40116","2600","3275"
"1001195416","10840","2700","3300"
"1001195361","F0137","2850","3323"
"1036878689","27434","3250","3310"
"1001195288","04371","2600","3277"
"1001195297","07357","2600","3305"
"1001195332","29435","1600","2655"
"1001301086","C1165","2670","3000"
"1001301642","48238","2600","3005"
"1001301643","04582","2600","3260"
"1001300974","08168","2800","3276"
"1001304391","34845","2000","3035"
"1001301639","30529","3147","3242"
"1001301641","61646","2500","3070"
"1001301228","28857","2675","3282"
"1002943920","12768","677","3269"
"1001301196","15988","2600","3275"
"1001305190","C5915","2850","3250"
"1001304392","49191","2200","2500"
"1001304392","49192","2500","3232"
"1001300171","49142","2100","2600"
"1001300171","49143","2600","3293"
"1001300172","49225","2200","2600"
"1001300173","00518","2800","3265"
"1001300174","49605","2600","3290"
"1001300176","50462","2600","3229"
"1001300178","52505","2800","3383"
"1001304396","02590","1600","3067"
"1001304404","29544","2790","3211"
"1001301646","54415","2796","3209"
"1001301647","54717","3200","3373"
"1001302151","50430","2800","3263"
"1001302152","50613","2800","3289"
"1001304405","07030","2535","3216"
"1001301657","36507","600","2900"
"1001304393","36621","3195","3210"
"1001301656","61624","2879","3193"
"1001304402","14966","2700","3232"
"1001304419","54266","2580","3269"
"1001300179","49261","2100","2500"
"1001300180","49258","2700","3249"
"1001300181","50659","2850","3255"
"1001304409","01713","2900","3186"
"1001300184","49251","2300","2500"
"1001300185","49614","2550","3276"
"1031373688","C4780","2000","2500"
"1006471348","49664","2890","3325"
"1001304417","30343","3150","3250"
"1001304416","04296","2600","3273"
"1001304414","48230","2100","3150"
"1001302153","50840","2800","3283"
"1001302154","04274","2850","3283"
"1002943814","38572","695","1165"
"1001301573","25556","2400","3200"
"1001296326","A4547","2250","2850"
"1001296451","44537","2800","3200"
"1001300208","26177","2800","3195"
"1001300814","C1095","2920","3278"
"1001304428","35802","2000","3201"
"1001304412","C2494","2220","2800"
"1006138177","C4264","2920","3250"
"1001300196","54810","2200","3250"
"1001300197","54374","2000","2800"
"1001300198","54210","2000","2510"
"1044190857","54068","2100","3160"
"1002943820","08543","2600","3295"
"1001300627","20033","2200","3306"
"1001300200","01839","2900","3261"
"1002943652","50099","3000","3340"
"1001300202","18666","2600","3290"
"1001302147","49394","2500","3250"
"1006138073","C0441","2300","3350"
"1001300203","30367","2800","3275"
"1001300204","36435","2500","3291"
"1001300205","26130","2850","3314"
"1001300811","28335","3000","3301"
"1001300812","54620","2000","2770"
"1001300812","54371","2770","3285"
"1001301475","A6472","2585","2950"
"1001301475","A6964","3152","3292"
"1001300206","49591","2400","3100"
"1001302150","50396","2800","3263"
"1006138211","C6340","2550","3250"
"1002943070","15959","1955","2750"
"1002943070","15960","2750","3318"
"1002943605","62235","2500","3364"
"1002943075","21682","2200","3370"
"1002943075","29006","3085","3330"
"1002943405","C1096","2700","3185"
"1002944174","F3547","2600","3330"
"1002943690","29428","2600","3256"
"1001304432","02031","1835","3194"
"1001297888","04232","2745","3105"
"1001301235","29803","3200","3372"
"1001301426","29852","2870","3310"
"1001300066","31211","3100","3226"
"1001304431","04494","2805","3103"
"1001302157","04475","2660","3292"
"1001301473","49389","3050","3248"
"1001295364","40277","2500","3195"
"1001300819","09274","2000","2900"
"1006138119","C2523","2600","3310"
"1006138023","B9945","2700","3245"
"1001300214","25950","2850","3027"
"1001300213","35676","476","1700"
"1001301454","35677","1700","2700"
"1001300820","04539","2550","3200"
"1006133198","61627","2565","2973"
"1006138169","C6338","2700","3258"
"1006134693","A2371","3070","3286"
"1001304442","04584","2650","3285"
"1001304439","04356","2750","3050"
"1001304440","07446","2790","3278"
"1001300217","04691","2600","3245"
"1006138239","C6599","2300","3198"
"1001304436","16447","3030","3202"
"1001301384","17322","2700","3268"
"1001301383","10013","2710","3234"
"1002943374","33330","1800","3301"
"1001304443","18171","2390","3318"
"1001301231","C1164","2735","3160"
"1001301152","26387","3000","3306"
"1001301112","C1055","3000","3336"
"1001305209","60145","700","3305"
"1006139301","41160","2200","2610"
"1006134650","A3496","3115","3341"
"1001301235","49280","2950","3180"
"1001301153","05120","785","3356"
"1001304451","49173","680","1400"
"1001304451","02009","2500","3297"
"1001301243","A8587","2500","2900"
"1006471385","61704","2500","3036"
"1001301087","34843","1500","3334"
"1001301385","G0020","2500","2900"
"1001304452","04164","2700","3100"
"1001304454","05090","3450","3569"
"1006133409","42212","2700","3322"
"1002943364","71231","2850","3295"
"1001301393","04137","2850","3341"
"1001304455","04324","2650","3284"
