"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1002883654","71025","40","1520"
"1002883639","68988","95","770"
"1051312185","67728","70","700"
"1002883640","69043","75","757"
"1002884801","C9821","100","720"
