KID,LOCATION,ORIGINAL-OPERATOR,CURRENT-OPERATOR,LEASE,API,ELEVATION,LOGGER,TOOL,TOP,BOTTOM,TEMP,SCANNED,LOG_DATE
"1001328444","T32S R1W, Sec. 5,     NE NW NE","Texas Co.","","Carr, E. 3","15-191-10278","1237 DF","Strip/Sample Logs","Sample Log","0","3692","","Scanned","03/84/1937"
"1001328445","T32S R1W, Sec. 5,     NW NW NE","THE TEXAS CO.","","Wellington Unit 90-I","15-191-10280","1226 DF","Strip/Sample Logs","Sample Log","0","3703","","Scanned","05/127/1937"
"1001328446","T32S R1W, Sec. 5,     SE NE NE","Texas Co.","BEREXCO LLC","Wellington Unit 100","15-191-10281","1223 DF","Strip/Sample Logs","Sample Log","0","3683","","Scanned","06/156/1937"
"1001328447","T32S R1W, Sec. 5,     NE SE NE","Texas Co.","BEREXCO LLC","Wellington Unit 104","15-191-10282","1235 DF","Strip/Sample Logs","Sample Log","2500","3693","","Scanned","07/182/1937"
"1001328448","T32S R1W, Sec. 5,     SW SW NE","THE TEXAS CO.","","Carr, E. 7","15-191-10274","1235 DF","Strip/Sample Logs","Sample Log","0","3758","","Scanned","09/267/1937"
"1001328450","T32S R1W, Sec. 5,     NW NE NE","THE TEXAS COMPANY","","Carr, E. 2","15-191-10279","1236 DF","Strip/Sample Logs","Sample Log","0","3682","","Scanned","01/19/1937"
"1001328450","T32S R1W, Sec. 5,     NW NE NE","THE TEXAS COMPANY","","Carr, E. 2","15-191-10279","1236 DF","Strip/Sample Logs","Sample Log","3400","3682","","Scanned","01/19/1927"
"1001328456","T32S R1W, Sec. 5,     SE SE NW","Amerada Petroleum Corp.","","Nelson, R.E. 2","15-191-10284","1227 DF","Strip/Sample Logs","Sample Log","0","3689","","Unscanned","07/205/1937"
"1001328471","T32S R1W, Sec. 9,     NW SE SW","PALMER OIL CORP.","","Hull 1","15-191-10301","1204 DF","Strip/Sample Logs","Sample Log","0","3754","","Scanned","09/269/1936"
"1001328471","T32S R1W, Sec. 9,     NW SE SW","PALMER OIL CORP.","","Hull 1","15-191-10301","1204 DF","Strip/Sample Logs","Sample Log","0","3754","","Scanned","09/269/1936"
"1002951263","T32S R1W, Sec. 8,     SW SE SW","Texas Co.","","Etchison, M. 1","15-191-00492","1258 DF","Strip/Sample Logs","Sample Log","0","4236","","Scanned",""
"1002951727","T31S R1W, Sec. 28,     SW SW NE","STELBAR OIL CORPORATION","","GIFT 1","15-191-10023","1264 KB","Strip/Sample Logs","Sample Log","0","4133","","Scanned","03/76/1937"
"1002952932","T31S R1W, Sec. 33, C   SW SW NW","E. B. Shawver","","ERKER 6","15-191-11440","1260 DF","Strip/Sample Logs","Sample Log","3028","3685","","Scanned","06/181/1936"
